id,dbFile,gloveFile,vocabSize,captureFraction,convolutionFilters,convolutionKernel,convolutionActivation,poolSize,flattenLayer,denseUnits,denseActivation,dropoutFraction,outputActivation,lossFunction
1257,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,5,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
1258,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,5,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
1259,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,5,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
1260,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,5,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
1261,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,5,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
1262,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,5,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
1263,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,5,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
1264,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,5,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
1265,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,5,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
1266,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,5,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
1267,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,5,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
1268,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,5,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
1269,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,5,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
1270,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,5,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
1271,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,5,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
1272,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
1273,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
1274,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
1275,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
1276,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
1277,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
1278,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
1279,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
1280,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
1281,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
1282,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
1283,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
1284,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
1285,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
1286,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
1287,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
1288,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
1289,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
1290,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
1291,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
1292,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
1293,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
1294,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
1295,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,25,15,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
1296,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
1297,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
1298,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
1299,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
1300,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
1301,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
1302,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
1303,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
1304,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
1305,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
1306,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
1307,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
1308,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
1309,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
1310,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
1311,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
1312,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
1313,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
1314,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
1315,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
1316,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
1317,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
1318,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
1319,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,5,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
1320,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
1321,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
1322,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
1323,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
1324,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
1325,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
1326,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
1327,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
1328,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
1329,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
1330,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
1331,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
1332,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
1333,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
1334,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
1335,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
1336,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
1337,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
1338,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
1339,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
1340,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
1341,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
1342,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
1343,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.95,50,15,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
1344,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
1345,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
1346,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
1347,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
1348,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
1349,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
1350,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
1351,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
1352,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
1353,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
1354,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
1355,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
1356,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
1357,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
1358,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
1359,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
1360,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
1361,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
1362,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
1363,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
1364,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
1365,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
1366,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
1367,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,5,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
1368,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
1369,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
1370,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
1371,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
1372,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
1373,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
1374,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
1375,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
1376,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
1377,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
1378,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
1379,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
1380,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
1381,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
1382,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
1383,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
1384,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
1385,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
1386,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
1387,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
1388,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
1389,./data/articles_zenodo.db,./data/glove.6B.50d.txt,10000,0.9999,5,15,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
