id,dbFile,gloveFile,vocabSize,captureFraction,convolutionFilters,convolutionKernel,convolutionActivation,poolSize,flattenLayer,denseUnits,denseActivation,dropoutFraction,outputActivation,lossFunction
2412,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,5,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2413,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,5,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2414,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,5,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2415,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,5,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2416,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,5,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2417,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,5,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2418,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,5,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2419,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,5,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2420,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,5,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2421,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,5,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
2422,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,5,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
2423,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,5,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
2424,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
2425,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
2426,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
2427,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
2428,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
2429,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
2430,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
2431,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
2432,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
2433,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
2434,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
2435,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
2436,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2437,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2438,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2439,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2440,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2441,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2442,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2443,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2444,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2445,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
2446,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
2447,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,25,15,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
2448,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
2449,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
2450,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
2451,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
2452,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
2453,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
2454,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
2455,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
2456,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
2457,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
2458,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
2459,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
2460,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2461,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2462,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2463,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2464,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2465,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2466,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2467,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2468,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2469,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
2470,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
2471,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,5,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
2472,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
2473,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
2474,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
2475,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
2476,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
2477,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
2478,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
2479,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
2480,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
2481,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
2482,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
2483,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
2484,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2485,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2486,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2487,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2488,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2489,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2490,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2491,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2492,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2493,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
2494,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
2495,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.25,50,15,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
2496,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
2497,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
2498,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
2499,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
2500,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
2501,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
2502,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
2503,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
2504,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
2505,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
2506,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
2507,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
2508,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2509,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2510,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2511,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2512,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2513,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2514,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2515,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2516,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2517,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
2518,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
2519,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,5,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
2520,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
2521,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
2522,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
2523,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
2524,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
2525,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
2526,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
2527,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
2528,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
2529,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
2530,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
2531,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
2532,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2533,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2534,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2535,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2536,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2537,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2538,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2539,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2540,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2541,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
2542,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
2543,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,5,15,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
2544,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
2545,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
2546,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
2547,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
2548,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
2549,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
2550,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
2551,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
2552,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
2553,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
2554,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
2555,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
2556,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2557,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2558,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2559,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2560,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2561,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2562,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2563,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2564,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2565,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
2566,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,10,True,50,relu,0.5,softmax,categorical_crossentropy
2567,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,5,relu,10,True,50,relu,0.75,softmax,categorical_crossentropy
2568,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,2,True,10,relu,0.0,softmax,categorical_crossentropy
2569,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,2,True,10,relu,0.25,softmax,categorical_crossentropy
2570,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,2,True,10,relu,0.5,softmax,categorical_crossentropy
2571,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,2,True,10,relu,0.75,softmax,categorical_crossentropy
2572,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,2,True,50,relu,0.0,softmax,categorical_crossentropy
2573,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,2,True,50,relu,0.25,softmax,categorical_crossentropy
2574,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,2,True,50,relu,0.5,softmax,categorical_crossentropy
2575,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,2,True,50,relu,0.75,softmax,categorical_crossentropy
2576,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,5,True,10,relu,0.0,softmax,categorical_crossentropy
2577,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,5,True,10,relu,0.25,softmax,categorical_crossentropy
2578,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,5,True,10,relu,0.5,softmax,categorical_crossentropy
2579,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,5,True,10,relu,0.75,softmax,categorical_crossentropy
2580,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,5,True,50,relu,0.0,softmax,categorical_crossentropy
2581,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,5,True,50,relu,0.25,softmax,categorical_crossentropy
2582,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,5,True,50,relu,0.5,softmax,categorical_crossentropy
2583,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,5,True,50,relu,0.75,softmax,categorical_crossentropy
2584,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,10,True,10,relu,0.0,softmax,categorical_crossentropy
2585,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,10,True,10,relu,0.25,softmax,categorical_crossentropy
2586,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,10,True,10,relu,0.5,softmax,categorical_crossentropy
2587,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,10,True,10,relu,0.75,softmax,categorical_crossentropy
2588,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,10,True,50,relu,0.0,softmax,categorical_crossentropy
2589,./data/articles_zenodo.db,./data/glove.6B.50d.txt,50000,0.5,10,15,relu,10,True,50,relu,0.25,softmax,categorical_crossentropy
